Date,Open,High,Low,Close,Points_Change,Change_Pct,Volume_Cr,Turnover_Rs_Cr,PE,PB,Div_Yield,Daily_Return
2024-02-14,31049.72,31523.15,30956.23,31494.22,220.71,0.71,32.59,5717.8,25.48,3.71,1.12,0.007057410568880984
2024-02-15,31638.37,31723.05,31547.1,31678.93,184.71,0.59,82.07,8970.38,25.64,3.74,1.11,0.005864885683785737
2024-02-16,31842.84,31923.56,31777.71,31880.95,202.02,0.64,28.74,6762.15,25.76,3.76,1.1,0.006377109327871944
2024-02-19,32021.25,32095.01,31896.17,31997.65,116.7,0.37,41.88,5308.71,25.88,3.77,1.1,0.0036604931785282346
2024-02-20,32041.18,32071.64,31925.11,32046.82,49.17,0.15,27.56,7946.28,25.94,3.78,1.1,0.0015366753495960062
2024-02-21,32148.48,32160.54,31743.78,31818.7,-228.12,-0.71,30.94,5356.34,25.76,3.76,1.1,-0.007118334986123354
2024-02-22,31895.99,32104.94,31634.14,32072.1,253.4,0.8,33.06,5405.8,25.92,3.78,1.1,0.00796387030268364
2024-02-23,32196.35,32200.71,32064.12,32115.37,43.27,0.13,42.4,5335.53,25.97,3.79,1.1,0.0013491477015847853
2024-02-26,32123.05,32152.7,31957.62,32025.05,-90.32,-0.28,29.26,4206.08,25.89,3.78,1.1,-0.0028123605613137315
2024-02-27,32041.91,32136.82,31988.8,32079.15,54.1,0.17,29.13,5297.26,25.94,3.78,1.1,0.0016893025928141903
2024-02-28,32147.48,32148.0,31601.94,31639.8,-439.35,-1.37,43.96,4312.21,25.6,3.73,1.11,-0.013695811765586097
2024-02-29,31637.08,31877.82,31470.28,31777.02,137.22,0.43,34.61,6696.0,25.73,3.75,1.11,0.004336942711395286
2024-03-01,31900.97,32199.66,31890.43,32180.25,403.23,1.27,29.94,5862.64,26.06,3.8,1.09,0.012689358536451811
2024-03-02,32284.03,32313.04,32256.09,32285.63,105.38,0.33,3.21,515.77,26.14,3.81,1.09,0.0032746793452507195
2024-03-04,32348.79,32370.08,32233.45,32299.06,13.43,0.04,19.41,4957.96,26.13,3.81,1.09,0.00041597453727870715
2024-03-05,32300.31,32317.23,32148.3,32226.64,-72.42,-0.22,26.68,6207.09,26.07,3.8,1.09,-0.002242170515179165
2024-03-06,32214.13,32241.94,31848.95,32220.89,-5.75,-0.02,49.87,8474.43,26.1,3.8,1.09,-0.00017842381334198798
2024-03-07,32305.42,32368.5,32236.43,32311.54,90.65,0.28,20.29,4702.49,26.2,3.82,1.09,0.002813392181283625
2024-03-11,32380.64,32383.0,32049.7,32079.33,-232.21,-0.72,23.73,10955.85,25.97,3.78,1.1,-0.007186596491532082
2024-03-12,32109.97,32148.81,31852.09,31899.19,-180.14,-0.56,25.37,3852.96,25.83,3.76,1.1,-0.005615453938720094
2024-03-13,31988.96,32018.73,30927.55,31073.54,-825.65,-2.59,82.22,23418.06,25.13,3.66,1.14,-0.025883102360906296
2024-03-14,30910.88,31535.24,30878.95,31509.46,435.92,1.4,36.58,4800.75,25.5,3.71,1.12,0.014028655891797248
2024-03-15,31473.02,31543.8,31123.57,31360.67,-148.79,-0.47,29.82,5461.37,25.39,3.7,1.12,-0.004722073942238336
2024-03-18,31335.49,31471.01,31187.92,31387.34,26.67,0.09,18.59,3259.13,25.42,3.7,1.12,0.0008504282593453372
2024-03-19,31339.88,31339.88,31002.5,31023.13,-364.21,-1.16,19.65,13764.29,25.1,3.66,1.14,-0.011603723029731117
2024-03-20,31091.94,31160.58,30800.77,31058.15,35.02,0.11,19.43,3350.28,25.09,3.65,1.14,0.0011288351626672632
2024-03-21,31292.38,31497.19,31292.38,31469.62,411.47,1.32,17.36,3158.11,25.45,3.71,1.12,0.013248374420240738
2024-03-22,31385.29,31707.2,31327.15,31622.7,153.08,0.49,24.58,5700.11,25.53,3.72,1.12,0.004864373958122226
2024-03-26,31513.77,31694.42,31490.75,31635.97,13.27,0.04,24.73,6306.59,25.69,3.75,1.12,0.0004196352620111643
2024-03-27,31758.44,31895.14,31731.13,31765.52,129.55,0.41,27.91,6526.87,25.73,3.75,1.11,0.004095022216799471
2024-03-28,31882.43,32227.97,31857.44,32043.2,277.68,0.87,42.95,6353.26,25.91,3.78,1.1,0.00874155373499308
2024-04-01,32231.47,32413.64,32231.47,32393.59,350.39,1.09,23.29,3705.45,26.2,3.82,1.09,0.010934925350776448
2024-04-02,32454.29,32534.53,32379.74,32513.29,119.7,0.37,22.86,3827.76,26.3,3.84,1.09,0.0036951754961398464
2024-04-03,32492.22,32654.66,32399.25,32567.82,54.53,0.17,27.52,4323.72,26.34,3.84,1.09,0.0016771603242857758
2024-04-04,32810.54,32832.4,32459.78,32655.68,87.86,0.27,34.42,4301.12,26.4,3.85,1.08,0.0026977550232101244
2024-04-05,32685.9,32751.68,32571.64,32723.97,68.29,0.21,28.34,4449.53,26.56,3.88,1.08,0.002091213534674452
2024-04-08,32894.51,32965.87,32815.59,32890.84,166.87,0.51,35.81,4595.94,26.61,3.88,1.08,0.005099320161948473
2024-04-09,33061.95,33061.97,32780.17,32848.16,-42.68,-0.13,24.62,7615.37,26.61,3.88,1.08,-0.0012976257219332599
2024-04-10,32980.46,33075.63,32907.27,33045.8,197.64,0.6,22.85,3983.19,26.78,3.91,1.07,0.0060167753688487036
2024-04-12,33018.82,33070.85,32755.43,32772.26,-273.54,-0.83,31.33,5263.89,26.52,3.87,1.08,-0.008277602600027856
2024-04-15,32074.46,32588.12,32074.46,32365.11,-407.15,-1.24,36.85,5667.18,26.23,3.83,1.09,-0.012423616802747284
2024-04-16,32168.83,32378.45,32114.09,32269.59,-95.52,-0.3,28.51,3999.23,26.11,3.81,1.1,-0.00295132628932826
2024-04-18,32434.25,32559.2,32043.56,32097.36,-172.23,-0.53,25.35,4590.73,26.01,3.8,1.1,-0.00533722306357165
2024-04-19,31862.72,32263.26,31654.71,32199.48,102.12,0.32,26.38,4960.99,26.08,3.81,1.1,0.003181570073052642
2024-04-22,32464.05,32528.99,32327.02,32489.88,290.4,0.9,42.32,4364.83,26.0,3.82,1.09,0.009018779185254067
2024-04-23,32669.61,32671.16,32552.77,32589.5,99.62,0.31,53.15,4414.48,26.08,3.83,1.09,0.0030661855322333675
2024-04-24,32710.64,32785.97,32679.14,32716.27,126.77,0.39,45.87,4245.16,26.19,3.82,1.09,0.003889903189677746
2024-04-25,32671.61,32970.57,32644.95,32929.34,213.07,0.65,225.2,7263.94,26.32,3.84,1.09,0.006512661742918535
2024-04-26,33023.06,33047.85,32849.24,32877.25,-52.09,-0.16,77.1,7450.37,25.81,3.83,1.09,-0.001581871971925275
2024-04-29,33034.96,33156.76,32912.05,33139.16,261.91,0.8,55.27,5181.97,25.81,3.81,1.09,0.007966298884487077
2024-04-30,33245.62,33381.68,33104.01,33142.57,3.41,0.01,39.33,5030.01,26.01,3.83,1.09,0.00010289940964103295
2024-05-02,33179.4,33349.76,33165.14,33282.09,139.52,0.42,35.07,6402.42,26.14,3.83,1.1,0.004209691644311064
2024-05-03,33462.68,33476.11,32885.29,33078.63,-203.46,-0.61,41.26,5513.31,25.98,3.81,1.14,-0.006113197819007099
2024-05-06,33242.19,33244.57,32849.45,32940.93,-137.7,-0.42,33.24,5700.01,25.71,3.77,1.15,-0.004162808435536736
2024-05-07,33007.73,33011.2,32459.12,32590.07,-350.86,-1.07,49.53,5024.03,25.43,3.73,1.16,-0.010651186836558635
2024-05-08,32504.18,32798.52,32404.17,32701.87,111.8,0.34,48.37,4187.06,25.58,3.74,1.16,0.0034304927850723477
2024-05-09,32762.61,32762.61,32095.86,32131.88,-569.99,-1.74,26.57,5138.44,25.1,3.67,1.18,-0.01742989009497009
2024-05-10,32215.14,32357.61,32080.2,32334.65,202.77,0.63,25.08,4746.66,25.22,3.69,1.17,0.006310555124692474
2024-05-13,32328.2,32452.46,31897.0,32412.12,77.47,0.24,21.95,4856.29,25.27,3.67,1.21,0.0023958818171836427
2024-05-14,32462.17,32714.79,32406.09,32674.67,262.55,0.81,26.29,4046.51,25.47,3.7,1.21,0.008100364925219372
2024-05-15,32779.35,32867.53,32669.11,32755.09,80.42,0.25,20.13,3778.02,25.5,3.71,1.2,0.0024612337324294575
2024-05-16,32913.12,33088.13,32643.15,33056.88,301.79,0.92,22.61,4927.34,25.72,3.73,1.22,0.0092135298666558
2024-05-17,33121.26,33289.64,33059.89,33267.49,210.61,0.64,29.41,5006.36,25.88,3.76,1.22,0.006371139684083982
2024-05-18,33345.05,33422.48,33345.05,33379.66,112.17,0.34,5.44,878.53,25.95,3.76,1.21,0.0033717602379983447
2024-05-21,33390.16,33520.54,33275.03,33456.67,77.01,0.23,28.87,5307.61,26.02,3.76,1.18,0.0023070936013127596
2024-05-22,33598.11,33598.11,33326.87,33547.23,90.56,0.27,30.01,6000.38,25.99,3.76,1.18,0.0027067846262047723
2024-05-23,33615.52,33964.21,33562.86,33941.03,393.8,1.17,44.46,6104.43,26.3,3.81,1.18,0.011738674102153679
2024-05-24,33929.64,34068.19,33873.48,33931.48,-9.55,-0.03,81.58,6711.22,26.33,3.81,1.18,-0.0002813703650124122
2024-05-27,34089.61,34136.87,33866.61,33947.66,16.18,0.05,47.02,5841.95,26.2,3.78,1.18,0.0004768433325041954
2024-05-28,34057.62,34057.62,33724.3,33782.89,-164.77,-0.49,27.97,6507.38,26.04,3.76,1.19,-0.004853648233781205
2024-05-29,33670.35,33743.07,33572.2,33584.03,-198.86,-0.59,25.39,5637.6,25.88,3.73,1.2,-0.005886411730908758
2024-05-30,33558.12,33590.42,33165.47,33247.27,-336.76,-1.0,67.54,6748.89,25.64,3.69,1.21,-0.010027385039853787
2024-05-31,33408.12,33475.8,33206.07,33344.28,97.01,0.29,46.48,7047.15,25.71,3.7,1.2,0.0029178335544544076
2024-06-03,34568.16,34634.55,34179.86,34449.55,1105.27,3.31,58.02,10495.38,24.75,3.91,0.96,0.03314721445477309
2024-06-04,34442.88,34444.79,31041.54,32132.96,-2316.59,-6.72,90.52,17028.3,23.09,3.65,1.07,-0.06724587113619784
2024-06-05,32560.06,33345.55,31812.96,33289.72,1156.76,3.6,58.77,19088.24,23.92,3.78,1.04,0.035999173434380305
2024-06-06,33646.87,33921.45,33515.62,33779.99,490.27,1.47,39.49,6946.27,24.27,3.84,1.02,0.014727369289978975
2024-06-07,33828.11,34427.4,33726.11,34402.7,622.71,1.84,42.88,8652.95,24.72,3.91,1.01,0.018434286096591368
2024-06-10,34603.74,34663.91,34395.85,34463.5,60.8,0.18,36.6,6485.09,24.76,3.91,0.99,0.0017673031477181134
2024-06-11,34586.15,34713.83,34433.79,34539.46,75.96,0.22,35.74,8635.32,24.82,3.92,1.0,0.0022040709736388386
2024-06-12,34669.1,34810.62,34629.13,34704.05,164.59,0.48,30.53,4880.48,24.94,3.94,1.0,0.004765274268908826
2024-06-13,34951.04,34959.06,34758.67,34884.01,179.96,0.52,34.09,6293.87,25.2,3.92,0.99,0.0051855619156842
2024-06-14,34972.31,35122.02,34852.18,35099.19,215.18,0.62,31.57,6724.75,25.36,3.95,1.01,0.006168442217508785
2024-06-18,35248.66,35287.63,35161.29,35276.03,176.84,0.5,24.63,7156.36,25.49,3.97,0.98,0.005038292906474284
2024-06-19,35394.82,35399.34,34965.05,35111.45,-164.58,-0.47,38.8,8913.68,25.37,3.95,0.99,-0.004665490986372367
2024-06-20,35223.33,35280.06,35047.52,35240.94,129.49,0.37,25.48,5741.3,25.46,3.96,0.99,0.003687970733194046
2024-06-21,35369.15,35380.28,35046.1,35112.57,-128.37,-0.36,38.68,9285.16,25.37,3.95,1.02,-0.003642638363221984
2024-06-24,35010.04,35236.0,34870.6,35206.43,93.86,0.27,25.52,5649.28,25.49,3.99,0.99,0.002673116778407314
2024-06-25,35323.54,35366.15,35201.5,35334.24,127.81,0.36,22.35,7131.67,25.59,4.0,0.99,0.0036303027600355087
2024-06-26,35371.54,35484.68,35243.12,35440.26,106.02,0.3,42.98,11528.39,25.66,4.01,0.99,0.0030004890440549215
2024-06-27,35503.7,35655.41,35383.04,35601.65,161.39,0.46,38.94,9430.05,25.78,4.03,0.98,0.004553860496508744
2024-06-28,35706.07,35814.54,35596.95,35633.91,32.26,0.09,32.85,7281.8,25.8,4.04,1.0,0.0009061377773220691
2024-07-01,35695.48,35914.7,35648.75,35894.4,260.49,0.73,23.17,6172.82,25.99,4.07,0.97,0.007310171687586298
2024-07-02,36046.88,36050.21,35689.03,35821.13,-73.27,-0.2,22.55,4925.12,25.94,4.06,0.98,-0.002041265489881594
2024-07-03,36049.44,36128.78,35960.08,36096.07,274.94,0.77,22.41,5152.13,26.14,4.09,0.97,0.007675358091718598
2024-07-04,36238.58,36267.7,36125.75,36195.72,99.65,0.28,22.2,7019.99,26.21,4.1,0.97,0.0027606883519453174
2024-07-05,36160.32,36355.66,36079.11,36315.81,120.09,0.33,38.05,8924.89,26.3,4.11,0.98,0.003317795584671268
2024-07-08,36363.36,36394.14,36176.6,36281.82,-33.99,-0.09,68.65,22858.04,26.27,4.11,0.97,-0.0009359559927204497
2024-07-09,36414.51,36464.81,36300.52,36444.29,162.47,0.45,29.26,6709.76,26.39,4.13,0.97,0.004478000276722627
2024-07-10,36544.14,36544.18,35848.54,36308.37,-135.92,-0.37,32.42,8072.53,26.29,4.11,0.98,-0.0037295280001338194
2024-07-11,36443.98,36443.98,36200.36,36357.56,49.19,0.14,31.45,6036.14,26.3,4.11,0.98,0.0013547840346452844
2024-07-12,36472.54,36644.17,36372.26,36485.93,128.37,0.35,25.88,7717.99,26.37,4.15,0.99,0.0035307649908300487
2024-07-15,36611.5,36703.81,36470.76,36662.6,176.67,0.48,24.39,6179.59,26.5,4.17,0.97,0.004842140518276361
2024-07-16,36753.59,36790.93,36624.87,36656.1,-6.5,-0.02,25.53,5275.66,26.48,4.17,0.98,-0.00017729239061059499
2024-07-18,36619.36,36703.13,36335.22,36662.75,6.65,0.02,24.3,6552.23,26.48,4.17,0.98,0.00018141591713249916
2024-07-19,36708.07,36708.07,36067.01,36100.97,-561.78,-1.53,25.61,7121.11,26.06,4.11,1.02,-0.015322909492604841
2024-07-22,35958.5,36338.73,35817.53,36241.36,140.39,0.39,21.85,6009.31,26.03,4.14,0.99,0.0038888151758802447
2024-07-23,36378.83,36386.09,35251.61,36120.05,-121.31,-0.33,35.64,8217.64,25.94,4.13,1.0,-0.00334728056562994
2024-07-24,36139.06,36277.41,36054.61,36204.55,84.5,0.23,20.21,5070.61,25.99,4.14,1.0,0.00233942090334871
2024-07-25,35966.98,36235.3,35910.37,36199.79,-4.76,-0.01,27.7,6158.12,25.97,4.14,1.0,-0.00013147518751099874
2024-07-26,36307.23,36822.66,36281.36,36795.89,596.1,1.65,27.46,8393.81,26.4,4.2,0.99,0.01646694635521362
2024-07-29,37006.2,37120.76,36852.34,36963.28,167.39,0.45,29.32,7724.46,26.48,4.22,0.96,0.004549149375106865
2024-07-30,37017.92,37171.52,36939.02,37033.62,70.34,0.19,23.53,8696.55,26.4,4.23,0.96,0.0019029696498795712
2024-07-31,37178.13,37202.61,37064.72,37172.81,139.19,0.38,21.96,5114.32,26.68,4.25,0.96,0.003758476757065532
2024-08-01,37296.23,37338.48,37006.9,37132.84,-39.97,-0.11,19.19,5498.62,26.64,4.24,0.96,-0.0010752482795893803
2024-08-02,36802.66,36950.24,36695.19,36747.98,-384.86,-1.04,25.18,7127.0,26.18,4.2,0.99,-0.010364410586424122
2024-08-05,35566.26,36134.37,35394.27,35615.95,-1132.03,-3.08,36.47,9262.77,25.35,4.07,1.0,-0.030805230654855187
2024-08-06,35740.46,36202.6,35410.95,35461.87,-154.08,-0.43,23.13,5418.94,25.19,4.05,1.0,-0.004326151625886565
2024-08-07,35968.47,36143.01,35798.32,36117.84,655.97,1.85,15.74,4420.63,25.69,4.13,1.01,0.018497896473028463
2024-08-08,36154.86,36188.76,35838.73,35872.01,-245.83,-0.68,20.38,4612.89,25.48,4.1,1.02,-0.006806331718618663
2024-08-09,36306.91,36310.62,36129.98,36210.76,338.75,0.94,18.44,4772.98,25.72,4.14,1.02,0.009443295761793147
2024-08-12,35994.98,36320.52,35949.63,36201.68,-9.08,-0.03,20.78,6491.66,25.7,4.14,1.01,-0.0002507541957142978
2024-08-13,36259.57,36269.64,35835.31,35861.57,-340.11,-0.94,20.71,5119.84,25.43,4.1,1.02,-0.009394867862486
2024-08-14,35963.88,35963.88,35711.09,35810.03,-51.54,-0.14,16.58,4064.22,25.37,4.09,1.02,-0.0014371930732536287
2024-08-16,36086.59,36439.03,35941.76,36416.03,606.0,1.69,16.64,5057.86,25.78,4.17,1.01,0.016922633128204634
2024-08-19,36579.83,36630.11,36489.17,36543.64,127.61,0.35,15.66,4879.94,25.86,4.18,1.02,0.003504226023539614
2024-08-20,36691.61,36782.44,36602.66,36766.36,222.72,0.61,36.08,10137.55,26.02,4.21,1.01,0.006094630967249159
2024-08-21,36777.26,36922.88,36730.02,36903.21,136.85,0.37,16.08,5304.33,26.12,4.22,1.01,0.003722152532913192
2024-08-22,37066.92,37068.73,36974.25,37012.52,109.31,0.3,16.06,5009.45,26.19,4.23,0.99,0.0029620729470416496
2024-08-23,37095.64,37107.6,36943.0,36972.8,-39.72,-0.11,19.99,6638.33,26.17,4.23,1.0,-0.0010731503826271194
2024-08-26,37142.32,37223.59,37055.6,37195.12,222.32,0.6,15.06,5365.25,26.32,4.25,0.99,0.006013069066989729
2024-08-27,37257.48,37310.85,37195.05,37257.85,62.73,0.17,15.21,6310.95,26.37,4.26,0.99,0.0016865115638824424
2024-08-28,37338.79,37376.32,37175.01,37276.16,18.31,0.05,14.79,4306.88,26.38,4.26,0.99,0.0004914400589406398
2024-08-29,37309.08,37352.52,37097.26,37302.5,26.34,0.07,19.1,17524.85,26.4,4.27,0.99,0.0007066178490486852
2024-08-30,37489.0,37517.84,37373.89,37459.06,156.56,0.42,17.91,5288.98,27.65,4.31,0.99,0.004197037732055486
2024-09-02,37621.5,37621.51,37402.88,37502.59,43.53,0.12,18.53,5439.34,27.68,4.32,0.99,0.0011620686691016235
2024-09-03,37596.85,37601.04,37524.64,37548.28,45.69,0.12,12.98,5246.11,27.71,4.32,0.99,0.001218315854984997
2024-09-04,37157.61,37507.69,37156.49,37487.02,-61.26,-0.16,14.02,4789.17,27.67,4.31,0.99,-0.0016314994987787212
2024-09-05,37601.71,37635.72,37476.54,37496.8,9.78,0.03,14.5,4357.88,27.68,4.32,0.99,0.0002608903028302745
2024-09-06,37528.96,37548.67,36983.31,37054.24,-442.56,-1.18,31.44,6150.95,27.35,4.26,1.0,-0.011802607155810718
2024-09-09,36974.84,37139.62,36766.44,37097.47,43.23,0.12,19.62,4221.55,27.38,4.27,1.0,0.001166668105998303
2024-09-10,37237.04,37417.13,37138.37,37313.25,215.78,0.58,15.82,3890.28,27.54,4.3,1.01,0.005816569162263585
2024-09-11,37366.22,37436.06,37091.18,37140.18,-173.07,-0.46,32.68,7700.9,27.42,4.28,1.02,-0.004638298727663748
2024-09-12,37355.85,37764.11,37242.73,37720.89,580.71,1.56,34.23,8556.05,27.85,4.35,1.0,0.01563562696788212
2024-09-13,37820.07,37820.07,37696.8,37757.29,36.4,0.1,13.94,4570.43,27.87,4.35,1.0,0.0009649825335511508
2024-09-16,37878.5,37905.31,37736.46,37804.18,46.89,0.12,13.51,3865.5,27.91,4.36,1.0,0.0012418793827628782
2024-09-17,37854.77,37867.86,37716.58,37806.44,2.26,0.01,10.97,3764.26,27.91,4.36,1.0,5.9781749002452145e-05
2024-09-18,37827.09,37847.22,37526.35,37668.29,-138.15,-0.37,14.33,3616.11,27.81,4.34,1.0,-0.003654139347687879
2024-09-19,37860.52,37964.37,37380.08,37616.67,-51.62,-0.14,35.48,4929.03,27.77,4.33,1.0,-0.0013703834179890073
2024-09-20,37794.31,38213.85,37665.09,38157.5,540.83,1.44,31.65,8283.35,28.17,4.4,0.99,0.014377402359113667
2024-09-23,38262.66,38451.51,38248.65,38433.92,276.42,0.72,12.23,4732.83,28.04,4.4,0.98,0.0072441852846754085
2024-09-24,38471.78,38502.84,38390.93,38445.64,11.72,0.03,10.57,3953.32,28.05,4.41,0.98,0.0003049389705760408
2024-09-25,38458.15,38458.15,38257.42,38415.65,-29.99,-0.08,17.55,5787.31,28.03,4.4,0.98,-0.0007800624466128836
2024-09-26,38459.2,38639.98,38370.97,38620.05,204.4,0.53,16.08,7852.43,28.18,4.43,0.97,0.005320748184659108
2024-09-27,38673.79,38740.08,38579.02,38614.95,-5.1,-0.01,15.44,6677.16,28.17,4.42,0.97,-0.00013205575860220087
2024-09-30,38516.41,38553.11,38190.29,38227.64,-387.31,-1.0,14.31,4422.1,27.89,4.38,0.98,-0.010030053127091931
2024-10-01,38255.49,38362.95,38145.23,38265.16,37.52,0.1,12.08,4265.09,27.92,4.38,0.98,0.0009814887866477218
2024-10-03,37670.29,38023.18,37386.92,37452.29,-812.87,-2.12,13.68,6292.67,27.33,4.29,1.0,-0.021243083786922634
2024-10-04,37360.85,37705.99,37025.99,37092.33,-359.96,-0.96,15.03,5878.56,27.06,4.25,1.01,-0.009611161293474946
2024-10-07,37202.83,37293.51,36405.56,36550.05,-542.28,-1.46,16.67,5777.86,26.67,4.19,1.03,-0.01461973405283512
2024-10-08,36341.02,37111.91,36339.6,37066.19,516.14,1.41,11.08,3519.38,27.04,4.25,1.01,0.014121458110180507
2024-10-09,37273.74,37505.13,37158.69,37200.99,134.8,0.36,22.78,7606.61,27.14,4.26,1.01,0.003636737414878466
2024-10-10,37374.26,37439.67,37168.41,37190.94,-10.05,-0.03,7.91,3218.28,27.12,4.27,1.01,-0.00027015410073749635
2024-10-11,37199.94,37277.2,37110.18,37203.52,12.58,0.03,8.3,3413.29,27.12,4.27,1.01,0.00033825442432999786
2024-10-14,37302.56,37389.66,37258.55,37374.44,170.92,0.46,8.56,3377.92,27.25,4.29,1.0,0.004594188936960952
2024-10-15,37478.02,37512.71,37279.29,37392.36,17.92,0.05,7.54,3438.39,27.25,4.29,1.0,0.0004794720670062702
2024-10-16,37361.52,37448.44,37170.07,37290.96,-101.4,-0.27,7.83,3635.71,27.17,4.28,1.0,-0.002711783904519538
2024-10-17,37381.8,37385.23,36821.57,36841.12,-449.84,-1.21,8.52,3623.33,26.85,4.23,1.02,-0.012062977193400104
2024-10-18,36720.42,36982.94,36446.59,36927.0,85.88,0.23,9.93,4459.05,26.9,4.24,1.02,0.0023310909114597766
2024-10-21,37095.03,37123.36,36610.15,36661.79,-265.21,-0.72,9.63,4059.53,26.63,4.21,1.02,-0.0071820077450104325
2024-10-22,36673.73,36722.36,35926.89,35961.33,-700.46,-1.91,12.66,3808.85,26.11,4.13,1.04,-0.019105995642875073
2024-10-23,35838.99,36225.72,35748.07,35994.45,33.12,0.09,13.87,4430.61,26.11,4.13,1.04,0.0009209892960020394
2024-10-24,36037.24,36076.75,35856.68,35917.15,-77.3,-0.21,8.91,3248.41,26.01,4.12,1.04,-0.0021475533033563643
2024-10-25,35969.16,35991.9,35260.15,35458.88,-458.27,-1.28,11.99,4822.55,25.67,4.07,1.06,-0.012759085840608253
2024-10-28,35475.15,35860.42,35321.87,35698.13,239.25,0.67,16.5,4607.72,26.01,4.1,1.01,0.006747252028264761
2024-10-29,35767.18,35944.0,35387.9,35921.51,223.38,0.63,11.74,3967.94,26.3,4.13,1.05,0.006257470629414064
2024-10-30,35901.91,36075.15,35752.57,35845.27,-76.24,-0.21,11.16,6589.49,26.21,4.12,1.05,-0.0021224052106942892
2024-10-31,35921.34,35921.34,35639.92,35738.11,-107.16,-0.3,9.59,3799.93,26.23,4.1,1.07,-0.0029895157715368326
2024-11-01,36036.98,36041.64,35921.14,35951.72,213.61,0.6,3.2,961.51,26.23,4.13,1.06,0.0059770928009343915
2024-11-04,35972.19,35972.19,35229.66,35474.13,-477.59,-1.33,10.2,3498.8,25.88,4.07,1.05,-0.013284204483123618
2024-11-05,35382.9,35743.5,35194.5,35712.44,238.31,0.67,9.35,3219.25,26.05,4.1,1.07,0.006717853263772833
2024-11-06,35885.1,36303.95,35781.76,36271.2,558.76,1.56,11.06,5755.98,26.46,4.17,1.06,0.015646088589858165
2024-11-07,36405.72,36405.72,35889.1,35903.63,-367.57,-1.01,8.98,3361.47,25.99,4.12,1.07,-0.010133935463949362
2024-11-08,35967.26,35981.51,35596.37,35663.87,-239.76,-0.67,9.23,3466.0,25.8,4.1,1.08,-0.006677876303872177
2024-11-11,35598.59,35857.19,35412.11,35580.38,-83.49,-0.23,11.55,4319.92,25.6,4.09,1.07,-0.0023410246840851467
2024-11-12,35670.48,35786.24,35103.93,35161.57,-418.81,-1.18,8.28,3190.5,25.28,4.04,1.08,-0.011770813015487658
2024-11-13,35053.27,35138.34,34457.49,34533.58,-627.99,-1.79,14.7,3958.72,24.88,3.97,1.1,-0.017860123993325594
2024-11-14,34531.76,34807.35,34519.57,34600.01,66.43,0.19,10.89,3698.48,24.91,3.97,1.11,0.0019236349083993076
2024-11-18,34721.77,34728.1,34321.03,34497.01,-103.0,-0.3,11.57,3254.2,24.94,3.96,1.1,-0.002976877752347451
2024-11-19,34618.84,35013.23,34573.38,34650.83,153.82,0.45,10.97,3560.2,25.05,3.98,1.12,0.004458937165858767
2024-11-21,34615.76,34615.76,34166.54,34361.41,-289.42,-0.84,12.26,3979.45,24.84,3.95,1.12,-0.008352469479085967
2024-11-22,34418.97,35051.27,34370.27,35009.77,648.36,1.89,11.3,4663.67,25.31,4.02,1.07,0.01886884152891266
2024-11-25,35535.15,35711.79,35454.49,35528.25,518.48,1.48,11.79,4624.51,25.69,4.08,1.05,0.014809580297157066
2024-11-26,35666.14,35702.95,35468.25,35530.27,2.02,0.01,10.65,3268.27,25.69,4.08,1.05,5.685616375683544e-05
2024-11-27,35625.7,35800.76,35486.93,35732.57,202.3,0.57,10.08,3965.48,25.83,4.1,1.05,0.0056937366363949415
2024-11-28,35804.86,35930.15,35394.54,35453.79,-278.78,-0.78,11.58,4462.59,25.63,4.07,1.06,-0.007801845767041127
2024-11-29,35504.57,35790.21,35482.47,35726.11,272.32,0.77,10.86,4330.82,25.82,4.1,1.05,0.007680984176867911
2024-12-02,35735.15,35967.58,35593.78,35957.4,231.29,0.65,11.19,5512.04,25.99,4.13,1.04,0.006473976595828601
2024-12-03,36098.89,36264.85,36024.44,36246.75,289.35,0.8,11.77,3576.45,26.2,4.16,1.04,0.008047022309733087
2024-12-04,36380.38,36448.32,36191.66,36370.69,123.94,0.34,12.36,3596.79,26.29,4.18,1.03,0.0034193410443694727
2024-12-05,36504.59,36755.28,36201.36,36619.24,248.55,0.68,10.4,3754.83,26.47,4.21,1.02,0.006833799413758612
2024-12-06,36707.45,36754.23,36546.4,36681.01,61.77,0.17,11.27,3885.76,26.53,4.22,1.02,0.0016868181862867981
2024-12-09,36681.39,36737.41,36564.51,36639.05,-41.96,-0.11,11.24,3708.76,26.51,4.21,1.02,-0.001143916157161362
2024-12-10,36713.65,36722.88,36529.09,36675.82,36.77,0.1,10.09,3874.5,26.53,4.22,1.02,0.0010035740555498496
2024-12-11,36717.16,36797.65,36660.63,36736.37,60.55,0.17,8.67,3221.23,26.58,4.22,1.02,0.001650951498834985
2024-12-12,36760.05,36781.64,36555.91,36579.3,-157.07,-0.43,11.15,4831.26,26.46,4.2,1.02,-0.004275599358347093
2024-12-13,36529.9,36771.51,35999.68,36746.91,167.61,0.46,10.62,3846.84,26.58,4.22,1.01,0.004582099712132193
2024-12-16,36750.6,36829.35,36619.74,36720.34,-26.57,-0.07,8.55,2753.41,26.57,4.22,1.01,-0.0007230539928393398
2024-12-17,36679.24,36718.12,36277.04,36304.88,-415.46,-1.13,10.96,2960.51,26.27,4.17,1.02,-0.011314165391714814
