Date,Open,High,Low,Close,Daily_Return
2024-09-17,24008.25,24008.25,23912.55,23969.9,7.092731202185121e-05
2024-09-18,23972.55,24000.3,23800.85,23898.65,-0.002972477982803423
2024-09-19,24012.3,24078.0,23702.0,23853.95,-0.0018703985371558707
2024-09-20,23956.55,24243.15,23885.0,24193.8,0.014247116305685203
2024-09-23,24294.8,24393.7,24262.3,24379.2,0.007663120303548876
2024-09-24,24390.05,24429.0,24353.75,24389.7,0.00043069501870451887
2024-09-25,24377.25,24394.35,24268.5,24371.25,-0.0007564668692111587
2024-09-26,24399.15,24512.65,24338.4,24496.9,0.005155664974098695
2024-09-27,24529.55,24573.4,24469.0,24489.55,-0.00030003796398736515
2024-09-30,24410.0,24456.1,24217.4,24245.2,-0.00997772519299045
2024-10-01,24248.5,24329.45,24191.05,24271.3,0.0010765017405507393
2024-10-03,23931.85,24122.0,23713.0,23755.45,-0.021253496928471005
2024-10-04,23704.95,23920.3,23483.4,23534.95,-0.009282080533098758
2024-10-07,23616.35,23659.65,23089.5,23181.95,-0.014998969617526225
2024-10-08,23175.2,23544.8,23106.5,23512.55,0.014261095378085065
2024-10-09,23600.1,23797.45,23570.7,23599.6,0.0037022781450757325
2024-10-10,23695.55,23755.5,23580.6,23598.15,-6.144171935107412e-05
2024-10-11,23608.3,23654.0,23546.3,23611.25,0.0005551282621729658
2024-10-14,23670.5,23740.2,23646.1,23727.05,0.004904441738577958
2024-10-15,23800.4,23814.95,23662.3,23735.7,0.0003645628091144548
2024-10-16,23702.85,23768.15,23588.8,23673.15,-0.002635270921017674
2024-10-17,23717.3,23720.15,23366.0,23377.0,-0.01250995325928328
2024-10-18,23285.65,23471.2,23120.95,23440.7,0.0027249005432690154
2024-10-21,23527.6,23559.05,23224.55,23263.25,-0.0075701664199447904
2024-10-22,23277.1,23306.2,22789.7,22814.45,-0.0192922313090389
2024-10-23,22751.8,22989.05,22673.3,22841.1,0.0011681193278820778
2024-10-24,22841.85,22893.2,22747.55,22787.85,-0.002331323797890694
2024-10-25,22819.8,22839.2,22362.8,22499.05,-0.012673420265624014
2024-10-28,22548.7,22756.05,22407.0,22649.95,0.006706949848993782
2024-10-29,22670.8,22808.8,22450.0,22795.05,0.006406195157163674
2024-10-30,22731.15,22896.55,22685.4,22749.8,-0.001985080094143221
2024-10-31,22758.6,22779.5,22621.1,22689.35,-0.002657166216845863
2024-11-01,22806.95,22881.5,22799.7,22823.55,0.005914669217055524
2024-11-04,22831.8,22832.65,22362.65,22518.3,-0.013374343605617844
2024-11-05,22458.3,22697.5,22343.95,22679.85,0.007174165012456601
2024-11-06,22782.2,23052.2,22720.3,23031.2,0.015491725033454973
2024-11-07,23067.15,23073.55,22793.9,22806.25,-0.00976718538330612
2024-11-08,22821.9,22857.1,22600.25,22645.65,-0.007041929295697358
2024-11-11,22590.1,22770.55,22478.7,22591.4,-0.002395603570663707
2024-11-12,22664.2,22721.9,22286.85,22331.05,-0.011524296856325944
2024-11-13,22263.0,22309.8,21867.7,21914.95,-0.018633248324642082
2024-11-14,21924.1,22096.85,21907.55,21963.1,0.0021971302695191763
2024-11-18,22045.9,22049.15,21787.35,21899.4,-0.0029003191717015264
2024-11-19,21977.65,22233.4,21948.45,22004.35,0.004792368740695885
2024-11-21,21947.75,21954.2,21692.8,21820.85,-0.00833926019173481
2024-11-22,21864.65,22260.15,21819.2,22225.55,0.01854648191981534
2024-11-25,22578.65,22676.25,22510.8,22553.5,0.014755540357831443
2024-11-26,22649.3,22675.7,22523.0,22562.45,0.0003968341942492959
2024-11-27,22594.2,22732.1,22526.1,22691.7,0.0057285445507913035
2024-11-28,22722.3,22821.75,22472.25,22514.35,-0.007815633028816826
2024-11-29,22537.8,22733.75,22531.9,22687.0,0.007668442571071354
2024-12-02,22695.4,22843.5,22603.1,22835.85,0.006561026138317105
2024-12-03,22922.6,23029.55,22876.8,23020.85,0.008101296864360119
2024-12-04,23075.95,23149.9,22978.85,23099.5,0.0034164681147743625
2024-12-05,23183.3,23357.1,22993.85,23277.95,0.007725275438862367
2024-12-06,23315.8,23358.2,23221.7,23312.1,0.0014670535850449529
2024-12-09,23289.4,23351.9,23243.3,23292.0,-0.0008622131854272297
2024-12-10,23328.8,23341.35,23216.25,23314.9,0.0009831701871887422
2024-12-11,23326.7,23394.2,23301.15,23358.15,0.001855036907728591
2024-12-12,23348.7,23386.25,23242.75,23256.4,-0.00435608128212206
2024-12-13,23208.35,23378.55,22879.9,23358.95,0.004409538879620145
2024-12-16,23370.55,23417.65,23281.2,23352.45,-0.00027826593233004626
2024-12-17,23308.9,23349.1,23067.3,23095.75,-0.010992422636597055
2024-12-18,23076.95,23125.55,22876.7,22934.4,-0.006986133812497908
2024-12-19,22594.95,22782.25,22590.0,22752.15,-0.007946578066136412
2024-12-20,22783.65,22855.0,22279.9,22319.4,-0.01902018051041332
2024-12-23,22446.6,22535.2,22331.5,22412.3,0.004162298269666742
2024-12-24,22431.6,22516.3,22340.1,22402.7,-0.0004283362260900647
2024-12-26,22444.7,22492.3,22324.6,22430.35,0.0012342262316595853
2024-12-27,22473.9,22555.45,22435.55,22445.2,0.0006620494107314467
2024-12-30,22438.15,22522.4,22266.15,22357.15,-0.003922887744372883
2024-12-31,22273.7,22414.45,22160.15,22375.4,0.0008162936689157796
2025-01-01,22375.85,22518.7,22313.75,22481.8,0.004755222253009839
2025-01-02,22521.75,22833.35,22482.7,22819.75,0.01503215934667157
2025-01-03,22850.1,22867.85,22681.3,22708.15,-0.0048905005532488
2025-01-06,22753.65,22757.4,22163.55,22225.4,-0.021258887227713408
2025-01-07,22278.15,22435.5,22247.75,22341.65,0.005230502038208629
2025-01-08,22378.15,22384.25,22065.2,22231.8,-0.004916825749217368
2025-01-09,22231.05,22239.2,22028.5,22046.55,-0.008332658624133016
2025-01-10,22049.4,22075.4,21738.45,21799.0,-0.011228514211974128
2025-01-13,21557.0,21630.55,21194.45,21243.45,-0.025485113996054798
2025-01-14,21328.0,21528.7,21325.0,21481.05,0.01118462396644615
2025-01-15,21572.45,21634.6,21445.4,21551.2,0.0032656690431800417
2025-01-16,21734.4,21776.35,21687.45,21714.55,0.007579624336463864
2025-01-17,21699.45,21730.85,21563.8,21680.25,-0.0015795860379330673
2025-01-20,21769.95,21848.95,21628.5,21809.0,0.0059385846565422895
2025-01-21,21855.1,21863.05,21411.3,21433.2,-0.017231418221834938
2025-01-22,21484.45,21500.3,21178.8,21396.55,-0.0017099639811134493
2025-01-23,21377.8,21595.0,21338.95,21538.05,0.006613215681967377
2025-01-24,21533.05,21611.2,21279.0,21318.9,-0.01017501584405267
2025-01-27,21158.85,21163.0,20861.15,20910.95,-0.01913560268118908
2025-01-28,21009.2,21100.45,20757.9,20924.75,0.0006599413226084927
2025-01-29,20971.4,21259.85,20968.35,21245.5,0.015328737499850753
2025-01-30,21282.1,21404.2,21209.6,21297.5,0.00244757713398136
2025-01-31,21339.35,21613.0,21310.3,21580.9,0.013306726141566028
2025-02-01,21628.65,21713.95,21388.2,21581.75,3.938667988823141e-05
2025-02-03,21422.85,21445.95,21286.7,21402.55,-0.00830331182596411
2025-02-04,21551.4,21743.55,21474.45,21727.45,0.015180434107150864
2025-02-05,21797.7,21870.4,21763.7,21784.25,0.002614204612138016
2025-02-06,21860.1,21870.9,21620.15,21672.45,-0.005132148226356215
2025-02-07,21703.75,21765.15,21521.75,21646.15,-0.0012135222367567478
2025-02-10,21636.2,21659.25,21301.85,21371.3,-0.01269740808411668
2025-02-11,21366.25,21376.45,20860.6,20950.45,-0.01969229761408986
2025-02-12,20924.15,21002.0,20545.75,20907.85,-0.0020333692116399904
2025-02-13,20926.0,21122.0,20866.5,20904.35,-0.00016740123924741113
2025-02-14,20964.6,20984.7,20476.65,20633.1,-0.012975768201355264
2025-02-17,20511.05,20667.55,20339.0,20652.35,0.0009329669317745815
2025-02-18,20663.6,20692.3,20466.75,20611.4,-0.001982825199069227
2025-02-19,20511.2,20802.55,20459.2,20731.45,0.005824446665437577
2025-02-20,20645.7,20840.35,20630.2,20831.1,0.0048067067185362244
2025-02-21,20792.05,20903.35,20616.6,20690.25,-0.006761524835462329
2025-02-24,20510.95,20546.05,20429.3,20468.45,-0.010720025132610722
2025-02-25,20445.55,20548.9,20388.75,20418.75,-0.0024281271908718205
2025-02-27,20436.5,20471.85,20278.65,20315.55,-0.00505417814508724
2025-02-28,20185.4,20197.85,19816.0,19880.9,-0.02139494131342734
2025-03-03,19935.55,19997.05,19658.3,19896.95,0.0008073075162593479
2025-03-04,19736.05,19957.5,19681.65,19917.85,0.0010504122491135082
2025-03-05,19901.6,20265.05,19901.6,20256.5,0.017002337099636833
2025-03-06,20411.45,20467.15,20262.75,20447.1,0.009409325401722901
2025-03-07,20428.15,20549.2,20377.6,20443.4,-0.00018095475642010417
2025-03-10,20434.95,20543.7,20230.65,20266.5,-0.008653159454885317
2025-03-11,20122.55,20333.75,20073.4,20302.5,0.0017763303974538402
2025-03-12,20351.9,20397.95,20108.7,20264.35,-0.0018790789311662337
2025-03-13,20337.85,20357.3,20157.5,20176.05,-0.004357405986375018
2025-03-17,20166.6,20358.25,20166.5,20288.3,0.005563527053114914
2025-03-18,20418.55,20676.95,20370.2,20657.2,0.018182893588915894
2025-03-19,20713.25,20895.25,20664.0,20864.5,0.010035241949538198
2025-03-20,20989.35,21092.2,20873.55,21070.05,0.009851661913776955
2025-03-21,21065.25,21297.0,21031.45,21273.9,0.009674870254223533
2025-03-24,21427.2,21595.85,21346.8,21538.1,0.012418973483940388
2025-03-25,21652.85,21674.05,21385.8,21437.75,-0.004659185350611161
2025-03-26,21464.95,21525.6,21255.7,21275.45,-0.0075707571923359085
2025-03-27,21218.4,21447.9,21195.7,21407.95,0.0062278353689346755
2025-03-28,21439.2,21514.1,21277.9,21339.55,-0.0031950747269122726
2025-04-01,21227.1,21398.35,21042.45,21070.75,-0.012596329350900048
2025-04-02,21101.85,21279.1,21007.15,21265.65,0.009249789399997654
2025-04-03,21100.55,21263.45,21096.75,21243.4,-0.0010462882629969084
2025-04-04,21199.2,21212.1,20736.8,20805.35,-0.02062052213864085
2025-04-07,19524.25,20189.35,19519.85,20105.7,-0.03362836962608162
2025-04-08,20430.1,20588.4,20227.15,20480.8,0.018656400921131855
2025-04-09,20422.95,20423.25,20252.35,20356.75,-0.006056892308894168
2025-04-11,20684.85,20817.5,20629.0,20752.85,0.01945791936335617
2025-04-15,21199.05,21302.75,21067.6,21279.4,0.0253724187280302
2025-04-16,21302.75,21414.85,21246.4,21404.35,0.0058718760867315645
2025-04-17,21379.35,21704.1,21296.35,21681.55,0.012950638538427928
2025-04-21,21787.05,22033.75,21732.45,22005.75,0.014952805495917154
2025-04-22,22072.0,22157.95,21953.4,22085.15,0.003608147870443057
2025-04-23,22238.6,22263.85,21988.35,22237.6,0.0069028283710999006
2025-04-24,22217.65,22270.15,22155.4,22180.65,-0.002560977803359954
2025-04-25,22220.3,22271.85,21661.6,21848.15,-0.01499054355936369
2025-04-28,21843.45,22125.45,21841.4,22101.85,0.011611967145959579
2025-04-29,22160.75,22255.9,22084.55,22112.4,0.0004773356076528401
2025-04-30,22119.2,22175.0,21920.55,22030.05,-0.003724154772887678
2025-05-02,22009.95,22238.9,21920.85,22006.0,-0.001091690667973988
2025-05-05,22086.25,22209.95,22070.95,22195.15,0.008595383077342644
2025-05-06,22235.6,22244.5,21916.9,21956.6,-0.01074784356041758
2025-05-07,21756.8,22084.7,21752.9,22072.45,0.005276317826986121
2025-05-08,22109.35,22145.2,21730.55,21843.05,-0.010393046535386974
2025-05-09,21463.75,21716.05,21463.75,21675.55,-0.007668343019862189
2025-05-12,22149.4,22525.0,22126.4,22511.4,0.03856188193609866
2025-05-13,22491.5,22575.7,22317.5,22349.4,-0.0071963538473840405
2025-05-14,22402.65,22544.9,22366.4,22499.5,0.006716063965922947
2025-05-15,22547.05,22814.1,22408.65,22788.8,0.012858063512522389
2025-05-16,22825.55,22885.35,22750.35,22870.9,0.0036026469142738105
2025-05-19,22896.25,22965.05,22827.65,22865.8,-0.00022299078741994105
2025-05-20,22942.65,22958.6,22565.55,22585.6,-0.012254108756308613
2025-05-21,22632.4,22811.95,22577.4,22730.65,0.006422233635591024
2025-05-22,22674.0,22675.35,22464.45,22595.0,-0.005967713197818858
2025-05-23,22628.75,22813.25,22580.8,22781.05,0.008234122593494098
2025-05-26,22852.7,22970.7,22845.4,22908.3,0.00558578292045353
2025-05-27,22895.05,22963.1,22721.8,22816.5,-0.004007281203755819
2025-05-28,22843.25,22871.2,22765.7,22779.4,-0.001626016260162566
2025-05-29,22859.45,22899.15,22750.15,22861.35,0.0035975486623878172
2025-05-30,22868.25,22912.3,22759.15,22801.95,-0.0025982717556048973
2025-06-02,22758.6,22863.35,22664.15,22834.5,0.0014275094893199114
2025-06-03,22906.2,22946.15,22691.25,22711.3,-0.005395344763406307
2025-06-04,22742.2,22823.95,22667.9,22807.85,0.004251187734739981
2025-06-05,22879.2,23026.3,22828.85,22934.5,0.005552912703301827
2025-06-06,22962.0,23180.35,22891.6,23165.1,0.010054721053434745
2025-06-09,23308.65,23335.35,23254.55,23330.55,0.007142209617053252
2025-06-10,23422.3,23423.8,23287.35,23339.95,0.0004029052036922387
2025-06-11,23376.6,23423.6,23271.4,23337.85,-8.997448580660983e-05
2025-06-12,23363.5,23370.3,23009.65,23046.45,-0.012486154465814026
2025-06-13,22631.7,22932.25,22631.7,22906.2,-0.0060855359502223205
2025-06-16,22914.85,23106.7,22789.4,23095.05,0.00824449275741923
2025-06-17,23126.8,23128.5,22959.15,22981.5,-0.0049166379808659455
2025-06-18,22937.75,23066.85,22868.35,22925.2,-0.002449796575506369
2025-06-19,22921.6,22973.15,22712.55,22763.5,-0.007053373580165112
2025-06-20,22760.65,23064.7,22760.6,23041.1,0.01219496123179642
2025-06-23,22880.35,23063.35,22837.8,23001.5,-0.0017186679455407639
2025-06-24,23212.3,23307.95,23074.25,23113.2,0.004856205030106864
2025-06-25,23216.15,23303.65,23190.85,23296.85,0.00794567606389407
2025-06-26,23341.2,23529.65,23319.85,23517.55,0.009473383740720376
2025-06-27,23566.7,23644.35,23538.55,23620.15,0.004362699345807908
2025-06-30,23672.35,23677.55,23563.0,23617.2,-0.00012489336435206333
2025-07-01,23659.75,23669.95,23558.9,23615.45,-7.409853835338431e-05
2025-07-02,23653.05,23669.3,23463.85,23547.25,-0.0028879398868114636
2025-07-03,23591.8,23647.1,23503.55,23521.85,-0.0010786822240389515
2025-07-04,23553.45,23570.9,23448.9,23562.45,0.0017260547108328694
2025-07-07,23561.6,23595.3,23506.5,23551.2,-0.0004774545940681163
2025-07-08,23540.6,23600.35,23469.95,23572.55,0.0009065355480823989
2025-07-09,23576.45,23613.9,23513.85,23557.45,-0.0006405755847372907
2025-07-10,23595.85,23605.5,23444.95,23471.4,-0.0036527722652494043
2025-07-11,23408.8,23462.35,23256.3,23282.7,-0.008039571563690284
2025-07-14,23290.15,23329.2,23200.1,23309.05,0.001131741593543678
2025-07-15,23334.55,23469.45,23332.8,23449.15,0.006010540970138312
2025-07-16,23458.9,23502.9,23403.5,23472.5,0.0009957717017461398
2025-07-17,23507.65,23514.7,23409.05,23419.7,-0.002249440835019656
2025-07-18,23430.0,23449.45,23240.85,23275.15,-0.006172154212052194
2025-07-21,23296.75,23394.5,23184.9,23378.45,0.004438209850419872
2025-07-22,23449.75,23456.0,23306.4,23320.9,-0.002461668759049407
2025-07-23,23382.4,23435.55,23296.0,23428.4,0.004609599114957064
2025-07-24,23447.35,23449.4,23257.6,23301.1,-0.005433576343241708
2025-07-25,23255.25,23255.25,22993.0,23014.8,-0.012286973576354776
2025-07-28,22967.4,23094.85,22818.15,22846.95,-0.007293133114343764
2025-07-29,22793.0,23024.15,22777.7,23007.35,0.007020630762530677
2025-07-30,23064.25,23070.35,22959.45,23033.55,0.001138766524610535
2025-07-31,22804.2,23071.25,22802.15,22914.95,-0.005149010899318518
2025-08-01,22901.6,22917.85,22646.75,22673.65,-0.010530243356411395
2025-08-04,22699.7,22871.6,22648.6,22860.4,0.008236433040114788
2025-08-05,22869.5,22878.1,22736.05,22798.5,-0.002707739147171595
2025-08-06,22807.55,22818.2,22622.35,22666.85,-0.005774502708511542
2025-08-07,22563.4,22726.9,22425.85,22694.1,0.0012021961587076468
2025-08-08,22680.9,22690.35,22419.7,22443.15,-0.011057940169471259
2025-08-11,22447.55,22650.1,22406.0,22633.45,0.008479201894564747
2025-08-12,22633.65,22730.25,22554.3,22568.6,-0.002865228235200634
2025-08-13,22655.15,22733.8,22624.45,22698.1,0.005738060845599691
2025-08-14,22713.65,22754.15,22646.7,22680.25,-0.0007864094351508477
2025-08-18,22958.3,23040.85,22913.05,22931.5,0.011077920216928883
2025-08-19,22959.5,23077.1,22908.15,23066.6,0.005891459346313965
2025-08-20,23067.7,23171.15,23025.85,23143.15,0.0033186512099747656
2025-08-21,23221.75,23230.95,23126.75,23137.15,-0.00025925597855092075
2025-08-22,23133.85,23144.55,22980.85,22991.3,-0.006303715021080958
2025-08-25,23069.3,23106.9,23022.1,23052.0,0.0026401290923088183
2025-08-26,22994.85,23013.05,22746.75,22768.65,-0.012291775117126424
2025-08-28,22762.25,22762.25,22529.6,22541.65,-0.00996984889310526
2025-08-29,22524.15,22624.7,22443.8,22462.95,-0.003491314965852088
2025-09-01,22491.9,22720.55,22491.9,22713.55,0.011156148235204943
2025-09-02,22758.2,22858.2,22678.45,22724.4,0.0004776884282731153
2025-09-03,22764.0,22877.35,22709.2,22864.65,0.006171780113006342
2025-09-04,23116.9,23116.9,22795.0,22819.65,-0.0019681036009735475
2025-09-05,22891.75,22916.0,22718.5,22829.15,0.0004163078750112348
2025-09-08,22892.8,22974.85,22835.9,22878.65,0.0021682804659832744
2025-09-09,22949.55,22964.05,22893.05,22949.1,0.0030792900804896828
2025-09-10,23056.8,23121.75,23027.05,23074.15,0.005449015429799031
2025-09-11,23073.45,23128.55,23065.7,23102.65,0.001235148423669008
2025-09-12,23171.55,23210.4,23129.9,23190.25,0.0037917728052840882
2025-09-15,23213.15,23249.2,23182.05,23215.85,0.0011039122044824712
2025-09-16,23240.25,23386.65,23217.3,23369.3,0.006609708453491958
2025-09-17,23419.1,23464.4,23395.75,23445.2,0.0032478508128186423
2025-09-18,23534.15,23538.9,23434.45,23518.9,0.0031435005886066847
2025-09-19,23530.6,23541.3,23451.6,23486.65,-0.0013712376003979232
2025-09-22,23434.75,23523.55,23335.1,23381.45,-0.0044791402775619105
2025-09-23,23408.2,23434.3,23253.1,23325.25,-0.0024036148314154904
2025-09-24,23293.4,23317.2,23165.95,23178.25,-0.006302183256342353
2025-09-25,23169.45,23235.55,23009.55,23022.4,-0.006723976141425614
2025-09-26,22965.9,22994.15,22692.7,22713.15,-0.0134325700187643
2025-09-29,22783.9,22865.1,22677.0,22739.1,0.0011425099556863216
2025-09-30,22793.65,22829.2,22669.3,22734.1,-0.000219885571548617
2025-10-01,22745.95,22943.2,22726.25,22928.3,0.008542233912932629
2025-10-03,22905.1,23037.5,22874.15,23027.7,0.004335253812973505
2025-10-06,23055.15,23177.25,23008.3,23169.65,0.006164315150883448
2025-10-07,23191.35,23275.1,23170.85,23209.5,0.0017199223984825096
2025-10-08,23197.95,23265.2,23087.9,23109.35,-0.004315043408948949
2025-10-09,23144.3,23251.65,23101.85,23241.75,0.005729282736208541
2025-10-10,23247.45,23374.25,23220.05,23337.55,0.0041218927146191575
2025-10-13,23245.05,23315.65,23201.55,23294.8,-0.0018318118225777447
2025-10-14,23349.75,23374.0,23121.5,23184.05,-0.004754279925133553
2025-10-15,23227.55,23400.95,23224.15,23377.35,0.008337628671435615
2025-10-16,23443.3,23592.85,23428.15,23563.8,0.007975668756296184
2025-10-17,23547.0,23679.05,23515.85,23598.05,0.001453500708714195
2025-10-20,23699.35,23766.55,23654.75,23716.1,0.0050025319888720166
2025-10-21,23791.9,23818.35,23723.4,23759.2,0.0018173308427609225
2025-10-23,23899.75,23926.1,23727.6,23755.9,-0.0001388935654398349
2025-10-24,23796.2,23802.75,23622.8,23686.6,-0.0029171700503876075
2025-10-27,23742.7,23856.3,23723.4,23840.9,0.006514231675293303
2025-10-28,23844.75,23907.55,23717.05,23812.55,-0.001189132960584649
2025-10-29,23851.55,23971.55,23821.3,23952.4,0.005872953547604087
2025-10-30,23933.65,23949.75,23804.45,23841.3,-0.004638366092750701
2025-10-31,23847.6,23913.45,23698.05,23710.4,-0.005490472415514147
2025-11-03,23711.95,23840.1,23695.15,23810.7,0.004230211215331625
2025-11-04,23811.3,23829.7,23660.2,23675.45,-0.00568021939716179
2025-11-06,23683.35,23713.4,23501.05,23513.15,-0.006855202329839494
2025-11-07,23441.05,23570.1,23291.2,23521.5,0.0003551204326088797
2025-11-10,23545.35,23658.85,23542.1,23596.9,0.003205577875560639
2025-11-11,23634.65,23693.8,23476.3,23682.65,0.003633951917412892
2025-11-12,23796.95,23874.85,23766.2,23836.9,0.006513206925745196
2025-11-13,23867.65,23935.1,23793.65,23816.0,-0.0008767918647140105
2025-11-14,23751.25,23858.3,23717.0,23836.35,0.000854467584816776
2025-11-17,23889.55,23964.75,23863.55,23954.55,0.004958812905499377
2025-11-18,23970.45,23973.05,23800.95,23824.65,-0.005422769369493374
2025-11-19,23832.55,23924.3,23766.6,23906.3,0.0034271227489175438
2025-11-20,23984.4,24032.1,23918.8,23975.45,0.002892542969844758
2025-11-21,23917.5,23938.3,23776.3,23790.25,-0.007724568256278874
2025-11-24,23827.25,23835.2,23642.55,23674.55,-0.004863336871197221
2025-11-25,23700.55,23745.5,23635.8,23655.05,-0.0008236692988884409
2025-11-26,23654.75,23965.35,23654.75,23955.2,0.012688622514008596
2025-11-27,24011.9,24026.25,23879.6,23947.75,-0.0003109971947635737
2025-11-28,23968.8,23979.7,23907.75,23933.2,-0.000607572736478379
2025-12-01,24034.95,24035.0,23871.75,23922.45,-0.0004491668477262234
2025-12-02,23870.6,23925.85,23782.75,23822.25,-0.004188534201137406
2025-12-03,23813.45,23845.8,23641.75,23716.3,-0.004447522799063908
2025-12-04,23718.1,23820.45,23680.25,23741.1,0.0010456943115071393
2025-12-05,23720.7,23848.45,23672.35,23835.25,0.003965696618943637
2025-12-08,23821.75,23833.15,23460.7,23526.2,-0.012966090139604147
2025-12-09,23447.05,23556.35,23259.7,23516.25,-0.0004229327303176822
2025-12-10,23540.15,23628.3,23386.8,23408.8,-0.004569180885557911
2025-12-11,23421.9,23562.15,23344.25,23550.85,0.006068230750828629
2025-12-12,23620.35,23737.7,23613.0,23726.2,0.007445591135776475
2025-12-15,23654.0,23735.7,23591.3,23725.2,-4.214749938891149e-05
2025-12-16,23676.8,23687.35,23542.55,23570.15,-0.006535245224487007
2025-12-17,23597.6,23635.05,23449.5,23496.05,-0.0031438068913436368
2025-12-18,23469.8,23553.25,23363.5,23491.5,-0.00019364957088530144
2025-12-19,23562.65,23688.35,23548.95,23677.55,0.007919885916182423
2025-12-22,23760.95,23878.65,23743.25,23867.65,0.008028702293945145
2025-12-23,23906.1,23929.25,23825.15,23895.15,0.0011521871654729399
2025-12-24,23903.1,23956.8,23836.55,23850.25,-0.0018790423998176209
2025-12-26,23841.95,23885.35,23752.55,23780.25,-0.0029349797171936975
2025-12-29,23804.4,23826.75,23660.3,23682.1,-0.004127374607079459
2025-12-30,23675.3,23704.2,23599.9,23668.8,-0.0005616056008546089
2025-12-31,23710.45,23921.45,23709.55,23871.55,0.008566129250321186
2026-01-01,23914.65,23925.55,23835.55,23909.55,0.0015918530635841144
2026-01-02,23935.95,24107.7,23921.45,24099.0,0.007923612113151401
2026-01-05,24123.1,24144.2,23999.15,24058.45,-0.0016826424332959666
2026-01-06,24042.9,24089.75,23941.4,24010.5,-0.0019930627284800995
2026-01-07,23995.85,24050.55,23942.25,24016.6,0.00025405551737778254
2026-01-08,23996.2,24010.45,23657.35,23680.1,-0.01401114229324718
2026-01-09,23646.75,23741.75,23407.7,23467.35,-0.008984337059387393
2026-01-12,23459.4,23533.45,23199.5,23510.45,0.0018365942469005248
2026-01-13,23603.45,23627.05,23336.05,23480.65,-0.0012675214638596666
2026-01-14,23422.1,23558.7,23399.9,23475.85,-0.00020442364244610545
2026-01-16,23502.85,23652.7,23455.5,23485.3,0.00040254133503148104
2026-01-19,23443.3,23443.35,23324.85,23373.75,-0.004749779649397712
2026-01-20,23365.65,23368.15,22888.65,22946.65,-0.018272634900261986
2026-01-21,22864.5,22981.8,22586.8,22835.15,-0.004859097079530139
2026-01-22,23013.45,23144.55,22888.5,23008.75,0.007602314852321879
2026-01-23,23072.3,23073.35,22679.7,22706.2,-0.013149345357744258
2026-01-27,22752.7,22886.95,22562.95,22819.25,0.0049788163585275935
2026-01-28,22899.6,23101.75,22884.5,23082.1,0.011518783483243311
2026-01-29,23107.5,23158.6,22922.6,23134.8,0.0022831544790118397
2026-01-30,22994.3,23110.2,22916.0,23079.5,-0.0023903383647145837
2026-02-01,23067.5,23160.1,22337.3,22611.3,-0.020286401351849115
2026-02-02,22595.45,22869.7,22408.5,22837.0,0.009981734796318698
2026-02-03,23870.2,23912.35,23355.5,23446.3,0.02668038709112408
2026-02-04,23414.1,23562.7,23284.45,23534.95,0.0037809803679045295
2026-02-05,23509.75,23509.95,23337.35,23411.7,-0.005236892366459189
2026-02-06,23366.5,23447.0,23211.4,23434.0,0.0009525151953937439
2026-02-09,23600.85,23693.05,23535.4,23683.4,0.01064265596995817
2026-02-10,23752.6,23796.4,23691.5,23753.75,0.0029704349882195835
2026-02-11,23808.1,23811.15,23707.15,23783.05,0.0012334894490342307
2026-02-12,23753.8,23753.8,23589.05,23651.55,-0.005529147859504979
2026-02-13,23448.7,23464.05,23285.0,23313.15,-0.014307730360166526
2026-02-16,23248.55,23487.35,23190.2,23472.45,0.006833053448375592
2026-02-17,23445.3,23563.25,23394.8,23540.05,0.00287997205234225
2026-02-18,23571.5,23657.75,23490.35,23645.8,0.004492343899014761
2026-02-19,23691.6,23697.9,23235.35,23297.45,-0.014732003146436079
2026-02-20,23252.75,23467.4,23221.15,23395.0,0.004187153529678023
2026-02-23,23493.3,23566.85,23394.25,23484.95,0.0038448386407352597
2026-02-24,23418.1,23418.1,23168.05,23304.6,-0.007679386160072799
2026-02-25,23388.45,23500.1,23325.9,23403.8,0.004256670356925341
2026-02-26,23462.05,23502.95,23340.75,23448.5,0.0019099462480451912
2026-02-27,23423.95,23433.55,23136.75,23166.85,-0.012011429302514087
2026-03-02,22547.0,22992.35,22539.65,22835.95,-0.014283340203782413
2026-03-04,22438.0,22517.4,22283.15,22409.8,-0.018661365084439274
2026-03-05,22536.75,22760.85,22468.2,22697.8,0.012851520317004095
2026-03-06,22621.55,22701.6,22456.45,22481.3,-0.009538369357382614
2026-03-09,21995.15,22090.7,21743.15,22056.55,-0.018893480359231885
2026-03-10,22310.8,22385.65,22141.85,22342.95,0.012984804967232089
2026-03-11,22351.85,22440.9,22009.3,22042.3,-0.013456146122154955
2026-03-12,21888.4,22059.6,21703.9,21897.5,-0.006569187425994549
2026-03-13,21763.25,21780.75,21351.1,21391.2,-0.023121360885945852
2026-03-16,21355.95,21593.25,21110.0,21498.8,0.0050301058379145225
2026-03-17,21585.05,21729.65,21446.15,21669.3,0.007930675200476411
2026-03-18,21721.45,21990.4,21713.4,21917.4,0.01144937769101917
2026-03-19,21466.4,21562.8,21156.2,21225.8,-0.03155483770885248
2026-03-20,21349.95,21558.0,21294.85,21327.9,0.004810183832882675
2026-03-23,21079.6,21090.05,20611.8,20664.25,-0.031116518738366294
2026-03-24,21045.45,21183.15,20743.9,21067.0,0.019490182319706673
2026-03-25,21236.25,21612.45,21236.05,21478.2,0.01951867850192257
