Index Name,Date,Open,High,Low,Close
NIFTY 500,25-08-2023,16871.0,16905.7,16785.25,16820.85
NIFTY 500,28-08-2023,16866.4,16918.25,16823.4,16875.3
NIFTY 500,29-08-2023,16933.85,16938.8,16898.05,16927.3
NIFTY 500,30-08-2023,17010.15,17035.6,16959.1,16968.95
NIFTY 500,31-08-2023,17001.35,17011.8,16904.7,16924.3
NIFTY 500,01-09-2023,16940.2,17088.1,16931.5,17074.55
NIFTY 500,04-09-2023,17157.9,17191.2,17074.55,17180.95
NIFTY 500,05-09-2023,17228.2,17264.9,17180.95,17252.1
NIFTY 500,06-09-2023,17274.2,17298.8,17198.75,17284.6
NIFTY 500,07-09-2023,17292.35,17395.0,17269.1,17385.5
NIFTY 500,08-09-2023,17437.65,17519.6,17411.85,17487.45
NIFTY 500,11-09-2023,17567.2,17660.8,17550.2,17653.35
NIFTY 500,12-09-2023,17753.95,17754.05,17422.05,17460.55
NIFTY 500,13-09-2023,17458.4,17540.85,17364.35,17526.75
NIFTY 500,14-09-2023,17593.25,17648.55,17546.0,17603.5
NIFTY 500,15-09-2023,17662.8,17691.85,17620.9,17665.8
NIFTY 500,18-09-2023,17666.85,17671.6,17601.55,17613.6
NIFTY 500,20-09-2023,17513.2,17571.15,17419.75,17449.35
NIFTY 500,21-09-2023,17409.1,17422.75,17273.1,17303.5
NIFTY 500,22-09-2023,17314.4,17361.8,17226.05,17260.8
NIFTY 500,25-09-2023,17276.35,17308.2,17198.2,17272.55
NIFTY 500,26-09-2023,17284.9,17312.35,17250.3,17276.75
NIFTY 500,27-09-2023,17270.4,17352.1,17217.45,17341.6
NIFTY 500,28-09-2023,17384.05,17389.2,17147.0,17170.45
NIFTY 500,29-09-2023,17227.55,17357.15,17205.2,17292.6
NIFTY 500,03-10-2023,17294.5,17295.45,17201.7,17254.4
NIFTY 500,04-10-2023,17195.55,17200.7,17032.6,17123.1
NIFTY 500,05-10-2023,17202.25,17234.0,17154.3,17195.8
NIFTY 500,06-10-2023,17263.35,17310.1,17237.1,17293.6
NIFTY 500,09-10-2023,17170.5,17206.85,17096.65,17127.7
NIFTY 500,10-10-2023,17184.55,17319.3,17184.55,17303.35
NIFTY 500,11-10-2023,17380.65,17447.8,17375.5,17407.35
NIFTY 500,12-10-2023,17438.3,17457.85,17402.45,17419.7
NIFTY 500,13-10-2023,17323.05,17436.5,17306.55,17390.35
NIFTY 500,16-10-2023,17390.35,17431.5,17353.15,17393.0
NIFTY 500,17-10-2023,17490.05,17494.5,17437.95,17467.7
NIFTY 500,18-10-2023,17484.35,17492.4,17332.3,17344.0
NIFTY 500,19-10-2023,17251.2,17344.6,17202.25,17310.5
NIFTY 500,20-10-2023,17258.3,17295.05,17190.6,17208.75
NIFTY 500,23-10-2023,17204.75,17224.8,16859.85,16888.7
NIFTY 500,25-10-2023,16912.4,16967.1,16677.15,16760.8
NIFTY 500,26-10-2023,16678.7,16689.1,16466.25,16555.45
NIFTY 500,27-10-2023,16636.05,16793.1,16634.6,16765.45
NIFTY 500,30-10-2023,16784.95,16837.8,16661.95,16826.1
NIFTY 500,31-10-2023,16909.7,16910.0,16785.55,16801.1
NIFTY 500,01-11-2023,16808.5,16834.1,16719.1,16732.95
NIFTY 500,02-11-2023,16849.95,16903.75,16823.0,16890.8
NIFTY 500,03-11-2023,16990.35,17027.45,16983.05,17000.95
NIFTY 500,06-11-2023,17105.35,17168.75,17080.95,17159.4
NIFTY 500,07-11-2023,17170.35,17200.6,17120.75,17187.8
NIFTY 500,08-11-2023,17242.65,17269.25,17215.0,17259.7
NIFTY 500,09-11-2023,17284.95,17288.6,17209.55,17218.9
NIFTY 500,10-11-2023,17189.7,17274.9,17156.85,17256.6
NIFTY 500,12-11-2023,17380.5,17384.15,17347.45,17361.1
NIFTY 500,13-11-2023,17335.0,17339.15,17278.65,17318.6
NIFTY 500,15-11-2023,17493.3,17518.9,17448.3,17508.05
NIFTY 500,16-11-2023,17518.1,17668.65,17486.5,17593.1
NIFTY 500,17-11-2023,17537.45,17649.05,17528.85,17600.5
NIFTY 500,20-11-2023,17618.55,17636.4,17556.1,17573.65
NIFTY 500,21-11-2023,17644.5,17665.0,17617.2,17627.6
NIFTY 500,22-11-2023,17637.45,17654.6,17533.75,17627.7
NIFTY 500,23-11-2023,17654.15,17693.25,17627.35,17639.4
NIFTY 500,24-11-2023,17661.3,17684.15,17631.75,17643.5
NIFTY 500,28-11-2023,17701.05,17760.0,17665.65,17741.8
NIFTY 500,29-11-2023,17831.65,17911.35,17823.45,17904.1
NIFTY 500,30-11-2023,17926.9,18007.1,17845.9,17987.95
NIFTY 500,01-12-2023,18061.8,18141.65,18053.15,18115.35
NIFTY 500,04-12-2023,18422.35,18460.0,18315.45,18448.5
NIFTY 500,05-12-2023,18541.3,18594.9,18453.65,18588.55
NIFTY 500,06-12-2023,18677.25,18698.8,18594.4,18680.0
NIFTY 500,07-12-2023,18696.75,18721.8,18619.75,18703.85
NIFTY 500,08-12-2023,18752.25,18785.7,18588.15,18703.5
NIFTY 500,11-12-2023,18726.35,18780.45,18710.15,18770.2
NIFTY 500,12-12-2023,18809.9,18819.7,18635.35,18686.8
NIFTY 500,13-12-2023,18723.7,18770.45,18601.5,18751.45
NIFTY 500,14-12-2023,18906.4,18996.25,18893.75,18973.85
NIFTY 500,15-12-2023,19071.95,19165.1,19020.55,19145.05
NIFTY 500,18-12-2023,19149.15,19201.55,19073.1,19155.55
NIFTY 500,19-12-2023,19212.55,19213.55,19067.2,19169.25
NIFTY 500,20-12-2023,19264.4,19303.6,18727.1,18779.45
NIFTY 500,21-12-2023,18647.85,18965.8,18582.95,18941.8
NIFTY 500,22-12-2023,19011.25,19089.95,18934.75,19054.7
NIFTY 500,26-12-2023,19095.0,19173.8,19059.4,19148.85
NIFTY 500,27-12-2023,19219.4,19312.3,19189.8,19296.95
NIFTY 500,28-12-2023,19358.35,19414.55,19313.1,19399.25
NIFTY 500,29-12-2023,19394.5,19450.1,19338.35,19429.15
NIFTY 500,01-01-2024,19452.0,19543.25,19421.4,19469.5
NIFTY 500,02-01-2024,19496.8,19499.8,19271.65,19418.4
NIFTY 500,03-01-2024,19434.3,19442.2,19343.15,19367.15
NIFTY 500,04-01-2024,19451.8,19560.4,19433.5,19541.25
NIFTY 500,05-01-2024,19602.1,19637.1,19490.95,19590.6
NIFTY 500,08-01-2024,19636.0,19641.85,19400.6,19417.7
NIFTY 500,09-01-2024,19549.5,19596.05,19439.1,19459.55
NIFTY 500,10-01-2024,19463.55,19532.3,19354.1,19517.85
NIFTY 500,11-01-2024,19589.75,19626.5,19532.3,19584.35
NIFTY 500,12-01-2024,19691.25,19775.9,19635.75,19745.6
NIFTY 500,15-01-2024,19876.5,19896.9,19763.8,19885.55
NIFTY 500,16-01-2024,19894.3,19923.3,19736.2,19827.55
NIFTY 500,17-01-2024,19556.4,19707.7,19470.05,19487.6
NIFTY 500,18-01-2024,19388.4,19468.65,19143.5,19414.8
NIFTY 500,19-01-2024,19555.95,19618.95,19537.15,19606.4
NIFTY 500,20-01-2024,19698.05,19718.7,19582.7,19601.9
NIFTY 500,23-01-2024,19743.5,19752.35,19158.75,19206.45
NIFTY 500,24-01-2024,19193.15,19470.65,19080.5,19451.0
NIFTY 500,25-01-2024,19479.65,19480.05,19289.8,19393.0
NIFTY 500,29-01-2024,19475.4,19728.9,19470.05,19711.65
NIFTY 500,30-01-2024,19770.25,19799.25,19558.8,19574.2
NIFTY 500,31-01-2024,19574.15,19813.3,19546.4,19802.1
NIFTY 500,01-02-2024,19869.95,19871.25,19703.75,19777.35
NIFTY 500,02-02-2024,19884.65,20101.15,19874.8,19910.8
NIFTY 500,05-02-2024,19989.65,20044.0,19805.75,19853.5
NIFTY 500,06-02-2024,19923.2,20044.45,19824.85,20033.75
NIFTY 500,07-02-2024,20157.2,20169.9,20011.45,20109.55
NIFTY 500,08-02-2024,20207.55,20209.05,19949.35,19987.55
NIFTY 500,09-02-2024,20015.0,20040.65,19745.45,19961.5
NIFTY 500,12-02-2024,19999.95,20015.0,19634.6,19675.2
NIFTY 500,13-02-2024,19709.8,19796.05,19508.75,19782.9
NIFTY 500,14-02-2024,19618.1,19943.75,19579.2,19922.3
NIFTY 500,15-02-2024,20011.7,20065.75,19952.0,20037.0
NIFTY 500,16-02-2024,20136.85,20191.45,20098.1,20164.9
NIFTY 500,19-02-2024,20244.25,20301.0,20174.9,20241.1
NIFTY 500,20-02-2024,20242.65,20285.8,20190.7,20271.9
NIFTY 500,21-02-2024,20329.1,20342.3,20077.8,20128.3
NIFTY 500,22-02-2024,20179.25,20308.9,20004.1,20283.95
NIFTY 500,23-02-2024,20358.7,20365.65,20280.15,20313.5
NIFTY 500,26-02-2024,20299.5,20335.75,20210.35,20255.8
NIFTY 500,27-02-2024,20249.25,20329.1,20234.95,20292.85
NIFTY 500,28-02-2024,20323.5,20335.65,19987.35,20020.4
NIFTY 500,29-02-2024,20009.25,20160.05,19901.3,20090.05
NIFTY 500,01-03-2024,20171.9,20360.2,20171.0,20349.8
NIFTY 500,02-03-2024,20419.55,20446.8,20400.2,20421.35
NIFTY 500,04-03-2024,20456.75,20482.6,20383.15,20432.05
NIFTY 500,05-03-2024,20422.3,20440.4,20328.0,20382.0
NIFTY 500,06-03-2024,20368.75,20396.75,20139.35,20379.55
NIFTY 500,07-03-2024,20413.65,20471.35,20384.5,20434.8
NIFTY 500,11-03-2024,20478.75,20483.25,20264.3,20288.75
NIFTY 500,12-03-2024,20299.8,20326.25,20135.3,20171.4
NIFTY 500,13-03-2024,20236.8,20247.9,19549.5,19646.3
NIFTY 500,14-03-2024,19598.4,19933.9,19514.7,19916.35
NIFTY 500,15-03-2024,19867.75,19942.4,19671.15,19825.2
NIFTY 500,18-03-2024,19804.3,19894.45,19709.2,19843.1
NIFTY 500,19-03-2024,19785.8,19798.95,19594.1,19610.55
NIFTY 500,20-03-2024,19651.7,19697.45,19465.85,19632.05
NIFTY 500,21-03-2024,19790.85,19916.45,19790.85,19897.4
NIFTY 500,22-03-2024,19855.0,20048.6,19806.7,19994.6
NIFTY 500,26-03-2024,19895.55,20044.5,19895.3,20005.25
NIFTY 500,27-03-2024,20063.0,20174.4,20063.0,20087.8
NIFTY 500,28-03-2024,20150.35,20380.5,20146.15,20255.15
NIFTY 500,01-04-2024,20392.25,20504.5,20387.05,20492.55
NIFTY 500,02-04-2024,20524.15,20579.25,20481.85,20569.75
NIFTY 500,03-04-2024,20528.2,20657.9,20496.55,20605.7
NIFTY 500,04-04-2024,20755.35,20772.4,20537.5,20664.65
NIFTY 500,05-04-2024,20654.75,20730.15,20609.9,20715.1
NIFTY 500,08-04-2024,20806.85,20866.1,20768.5,20819.1
NIFTY 500,09-04-2024,20912.75,20912.75,20741.5,20790.7
NIFTY 500,10-04-2024,20864.55,20933.85,20822.85,20915.2
NIFTY 500,12-04-2024,20873.2,20931.4,20735.15,20745.5
NIFTY 500,15-04-2024,20493.3,20623.8,20362.3,20478.75
NIFTY 500,16-04-2024,20361.25,20495.2,20326.25,20423.0
NIFTY 500,18-04-2024,20515.15,20617.1,20291.15,20324.7
NIFTY 500,19-04-2024,20178.25,20428.4,20038.35,20385.2
NIFTY 500,22-04-2024,20566.2,20604.1,20468.1,20574.85
NIFTY 500,23-04-2024,20687.9,20689.75,20621.55,20652.65
NIFTY 500,24-04-2024,20723.2,20772.55,20710.2,20730.65
NIFTY 500,25-04-2024,20690.85,20894.0,20686.7,20867.9
NIFTY 500,26-04-2024,20926.4,20941.1,20814.5,20839.35
NIFTY 500,29-04-2024,20911.1,21002.1,20847.85,20992.2
NIFTY 500,30-04-2024,21052.35,21146.5,20971.85,20997.2
NIFTY 500,02-05-2024,21010.45,21126.1,21009.35,21083.6
NIFTY 500,03-05-2024,21193.45,21208.7,20830.65,20959.55
NIFTY 500,06-05-2024,21044.1,21048.95,20805.05,20864.95
NIFTY 500,07-05-2024,20911.35,20914.9,20548.8,20636.05
NIFTY 500,08-05-2024,20586.8,20768.75,20516.25,20704.9
NIFTY 500,09-05-2024,20681.1,20736.25,20318.9,20344.8
NIFTY 500,10-05-2024,20398.0,20482.05,20299.1,20469.1
NIFTY 500,13-05-2024,20471.65,20540.25,20184.1,20511.0
NIFTY 500,14-05-2024,20544.35,20709.75,20508.0,20683.8
NIFTY 500,15-05-2024,20744.5,20811.25,20681.9,20741.85
NIFTY 500,16-05-2024,20846.85,20950.55,20667.8,20929.05
NIFTY 500,17-05-2024,20967.4,21078.65,20934.45,21064.55
NIFTY 500,18-05-2024,21131.45,21156.45,21115.8,21144.45
NIFTY 500,21-05-2024,21114.65,21224.7,21068.85,21187.65
NIFTY 500,22-05-2024,21255.2,21261.75,21103.2,21237.75
NIFTY 500,23-05-2024,21280.05,21505.25,21249.15,21489.55
NIFTY 500,24-05-2024,21483.0,21567.45,21444.95,21483.75
NIFTY 500,27-05-2024,21573.8,21613.6,21439.15,21493.0
NIFTY 500,28-05-2024,21542.5,21558.15,21345.35,21387.35
NIFTY 500,29-05-2024,21288.35,21356.15,21243.2,21256.3
NIFTY 500,30-05-2024,21201.8,21262.85,20983.95,21038.55
NIFTY 500,31-05-2024,21129.35,21177.25,21003.0,21103.3
NIFTY 500,03-06-2024,21926.6,21926.6,21629.3,21797.4
NIFTY 500,04-06-2024,21753.35,21753.35,19624.25,20323.85
NIFTY 500,05-06-2024,20570.75,21092.15,20116.6,21054.4
NIFTY 500,06-06-2024,21253.7,21462.8,21193.2,21365.0
NIFTY 500,07-06-2024,21390.2,21781.35,21333.5,21764.15
NIFTY 500,10-06-2024,21844.3,21930.5,21758.3,21808.25
NIFTY 500,11-06-2024,21856.35,21961.45,21782.35,21852.0
NIFTY 500,12-06-2024,21935.2,22023.9,21904.7,21960.95
NIFTY 500,13-06-2024,22120.75,22120.8,21992.15,22074.3
NIFTY 500,14-06-2024,22148.25,22229.4,22054.15,22214.3
NIFTY 500,18-06-2024,22323.55,22338.15,22253.35,22329.6
NIFTY 500,19-06-2024,22406.3,22406.3,22127.25,22224.9
NIFTY 500,20-06-2024,22293.55,22333.6,22182.2,22305.1
NIFTY 500,21-06-2024,22392.6,22393.3,22186.2,22236.2
NIFTY 500,24-06-2024,22150.65,22309.1,22073.65,22289.1
NIFTY 500,25-06-2024,22349.75,22391.75,22287.1,22370.65
NIFTY 500,26-06-2024,22379.5,22464.85,22309.5,22436.8
NIFTY 500,27-06-2024,22459.9,22571.65,22395.9,22537.4
NIFTY 500,28-06-2024,22592.25,22673.65,22537.7,22559.7
NIFTY 500,01-07-2024,22580.4,22739.7,22570.4,22727.6
NIFTY 500,02-07-2024,22806.3,22810.65,22592.2,22677.8
NIFTY 500,03-07-2024,22820.55,22871.65,22764.1,22851.2
NIFTY 500,04-07-2024,22937.6,22962.8,22866.7,22914.2
NIFTY 500,05-07-2024,22878.5,23011.8,22838.2,22987.65
NIFTY 500,08-07-2024,23029.35,23040.75,22897.95,22971.15
NIFTY 500,09-07-2024,23035.05,23082.35,22974.95,23067.35
NIFTY 500,10-07-2024,23124.15,23125.3,22685.65,22977.65
NIFTY 500,11-07-2024,23059.95,23063.1,22904.3,23005.25
NIFTY 500,12-07-2024,23086.25,23189.4,23021.4,23095.45
NIFTY 500,15-07-2024,23188.8,23234.3,23081.3,23209.85
NIFTY 500,16-07-2024,23258.2,23288.05,23181.35,23204.25
NIFTY 500,18-07-2024,23167.65,23233.85,22993.55,23210.05
NIFTY 500,19-07-2024,23232.5,23232.5,22833.0,22853.6
NIFTY 500,22-07-2024,22761.5,23001.05,22667.75,22942.65
NIFTY 500,23-07-2024,23022.8,23031.95,22307.2,22865.2
NIFTY 500,24-07-2024,22856.85,22965.45,22816.75,22921.45
NIFTY 500,25-07-2024,22753.2,22938.65,22732.2,22917.25
NIFTY 500,26-07-2024,22970.4,23306.75,22965.5,23292.05
NIFTY 500,29-07-2024,23423.15,23496.4,23326.05,23394.2
NIFTY 500,30-07-2024,23421.2,23530.0,23381.35,23440.9
NIFTY 500,31-07-2024,23495.85,23556.0,23459.6,23530.8
NIFTY 500,01-08-2024,23608.85,23637.75,23429.55,23506.6
NIFTY 500,02-08-2024,23296.1,23395.1,23225.65,23259.45
NIFTY 500,05-08-2024,22772.55,22868.35,22397.7,22542.45
