date,close,high,low,open,volume,adj_close
2024-06-07,21764.150390625,21781.349609375,21333.5,21390.19921875,37282200,21764.150390625
2024-06-10,21808.25,21930.5,21758.30078125,21844.30078125,37085600,21808.25
2024-06-11,21852.0,21961.44921875,21782.349609375,21856.349609375,44745100,21852.0
2024-06-12,21960.94921875,22023.900390625,21904.69921875,21935.19921875,35472600,21960.94921875
2024-06-13,22074.30078125,22120.80078125,21992.150390625,22120.75,31190000,22074.30078125
2024-06-14,22214.30078125,22229.400390625,22054.150390625,22148.25,34231400,22214.30078125
2024-06-18,22329.599609375,22338.150390625,22253.349609375,22323.55078125,32391200,22329.599609375
2024-06-19,22224.900390625,22406.30078125,22127.25,22406.30078125,52210600,22224.900390625
2024-06-20,22305.099609375,22333.599609375,22182.19921875,22293.55078125,34702700,22305.099609375
2024-06-21,22236.19921875,22393.30078125,22186.19921875,22392.599609375,48207200,22236.19921875
2024-06-24,22289.099609375,22309.099609375,22073.650390625,22150.650390625,32202800,22289.099609375
2024-06-25,22370.650390625,22391.75,22287.099609375,22349.75,26474200,22370.650390625
2024-06-26,22436.80078125,22464.849609375,22309.5,22379.5,38300800,22436.80078125
2024-06-27,22537.400390625,22571.650390625,22395.900390625,22459.900390625,42989900,22537.400390625
2024-06-28,22559.69921875,22673.650390625,22537.69921875,22592.25,43007900,22559.69921875
2024-07-01,22727.599609375,22739.69921875,22570.400390625,22580.400390625,0,22727.599609375
2024-07-02,22677.80078125,22810.650390625,22592.19921875,22806.30078125,0,22677.80078125
2024-07-03,22851.19921875,22871.650390625,22764.099609375,22820.55078125,0,22851.19921875
2024-07-04,22914.19921875,22962.80078125,22866.69921875,22937.599609375,30704400,22914.19921875
2024-07-05,22987.650390625,23011.80078125,22838.19921875,22878.5,41259000,22987.650390625
2024-07-08,22971.150390625,23040.75,22897.94921875,23029.349609375,37034300,22971.150390625
2024-07-09,23067.349609375,23082.349609375,22974.94921875,23035.05078125,32561800,23067.349609375
2024-07-10,22977.650390625,23125.30078125,22685.650390625,23124.150390625,32958800,22977.650390625
2024-07-11,23005.25,23063.099609375,22904.30078125,23059.94921875,33766300,23005.25
2024-07-12,23095.44921875,23189.400390625,23021.400390625,23086.25,35369700,23095.44921875
2024-07-15,23209.849609375,23234.30078125,23081.30078125,23188.80078125,34314300,23209.849609375
2024-07-16,23204.25,23288.05078125,23181.349609375,23258.19921875,34335200,23204.25
2024-07-18,23210.05078125,23233.849609375,22993.55078125,23167.650390625,35622300,23210.05078125
2024-07-19,22853.599609375,23232.5,22833.0,23232.5,30218600,22853.599609375
2024-07-22,22942.650390625,23001.05078125,22667.75,22761.5,29609000,22942.650390625
2024-07-23,22865.19921875,23031.94921875,22307.19921875,23022.80078125,45631600,22865.19921875
2024-07-24,22921.44921875,22965.44921875,22816.75,22856.849609375,31512400,22921.44921875
2024-07-25,22917.25,22938.650390625,22732.19921875,22753.19921875,34439400,22917.25
2024-07-26,23292.05078125,23306.75,22965.5,22970.400390625,34525200,23292.05078125
2024-07-29,23394.19921875,23496.400390625,23326.05078125,23423.150390625,36107300,23394.19921875
2024-07-30,23440.900390625,23530.0,23381.349609375,23421.19921875,29987100,23440.900390625
2024-07-31,23530.80078125,23556.0,23459.599609375,23495.849609375,32149100,23530.80078125
2024-08-01,23506.599609375,23637.75,23429.55078125,23608.849609375,29214900,23506.599609375
2024-08-02,23259.44921875,23395.099609375,23225.650390625,23296.099609375,30923600,23259.44921875
2024-08-05,22542.44921875,22868.349609375,22397.69921875,22772.55078125,40193400,22542.44921875
2024-08-06,22443.30078125,22910.75,22406.05078125,22696.94921875,27000600,22443.30078125
2024-08-07,22848.900390625,22870.849609375,22650.80078125,22773.44921875,24591600,22848.900390625
2024-08-08,22705.69921875,22905.599609375,22676.0,22842.0,24382600,22705.69921875
2024-08-09,22923.5,22982.44921875,22869.400390625,22948.150390625,21118900,22923.5
2024-08-12,22915.849609375,22993.25,22753.75,22862.900390625,25324300,22915.849609375
2024-08-13,22705.80078125,22962.75,22684.44921875,22952.69921875,27582500,22705.80078125
2024-08-14,22672.650390625,22778.94921875,22599.94921875,22765.650390625,23576200,22672.650390625
2024-08-16,23056.5,23071.75,22750.30078125,22846.099609375,20454900,23056.5
2024-08-19,23139.75,23195.599609375,23104.099609375,23174.19921875,21337100,23139.75
2024-08-20,23280.349609375,23292.69921875,23175.400390625,23223.599609375,21727000,23280.349609375
2024-08-21,23368.650390625,23383.19921875,23256.25,23283.75,22340700,23368.650390625
2024-08-22,23440.69921875,23474.849609375,23408.94921875,23467.150390625,21863200,23440.69921875
2024-08-23,23418.650390625,23496.849609375,23401.0,23485.30078125,23411800,23418.650390625
2024-08-26,23561.75,23579.75,23466.75,23514.30078125,19994300,23561.75
2024-08-27,23604.849609375,23633.19921875,23555.55078125,23592.0,22130300,23604.849609375
2024-08-28,23615.94921875,23679.349609375,23547.25,23646.80078125,24488600,23615.94921875
2024-08-29,23631.400390625,23664.349609375,23494.44921875,23618.25,29804300,23631.400390625
2024-08-30,23734.55078125,23766.400390625,23673.94921875,23728.55078125,70150200,23734.55078125
2024-09-02,23760.69921875,23835.19921875,23693.650390625,23835.19921875,25228700,23760.69921875
2024-09-03,23788.44921875,23817.55078125,23771.19921875,23817.0,18146200,23788.44921875
2024-09-04,23748.900390625,23761.400390625,23605.349609375,23611.80078125,20620200,23748.900390625
2024-09-05,23762.80078125,23836.349609375,23749.05078125,23821.0,23179400,23762.80078125
2024-09-06,23477.69921875,23794.349609375,23434.900390625,23746.0,38704200,23477.69921875
2024-09-09,23502.150390625,23526.55078125,23294.44921875,23452.849609375,23648800,23502.150390625
2024-09-10,23643.650390625,23712.94921875,23531.650390625,23591.849609375,22265300,23643.650390625
2024-09-11,23531.25,23723.05078125,23498.150390625,23665.099609375,23090100,23531.25
2024-09-12,23907.349609375,23934.599609375,23593.599609375,23680.0,23740100,23907.349609375
2024-09-13,23928.19921875,23966.55078125,23885.19921875,23966.5,20577800,23928.19921875
2024-09-16,23968.19921875,24026.0,23917.5,24006.150390625,17209800,23968.19921875
2024-09-17,23969.900390625,24008.25,23912.55078125,24008.25,16183800,23969.900390625
2024-09-18,23898.650390625,24000.30078125,23800.849609375,23972.55078125,18564600,23898.650390625
2024-09-19,23853.94921875,24078.0,23702.0,24012.30078125,45138100,23853.94921875
2024-09-20,24193.80078125,24243.150390625,23885.0,23956.55078125,42372300,24193.80078125
2024-09-23,24379.19921875,24393.69921875,24262.30078125,24294.80078125,35691300,24379.19921875
2024-09-24,24389.69921875,24429.0,24353.75,24390.05078125,26025400,24389.69921875
2024-09-25,24371.25,24394.349609375,24268.5,24377.25,29281600,24371.25
2024-09-26,24496.900390625,24512.650390625,24338.400390625,24399.150390625,30998100,24496.900390625
2024-09-27,24489.55078125,24573.400390625,24469.0,24529.55078125,41993700,24489.55078125
2024-09-30,24245.19921875,24456.099609375,24217.400390625,24410.0,26120900,24245.19921875
2024-10-01,24271.30078125,24329.44921875,24191.05078125,24248.5,22116800,24271.30078125
2024-10-03,23755.44921875,24122.0,23713.0,23931.849609375,27320600,23755.44921875
2024-10-04,23534.94921875,23920.30078125,23483.400390625,23704.94921875,26223100,23534.94921875
2024-10-07,23181.94921875,23659.650390625,23089.5,23616.349609375,30375500,23181.94921875
2024-10-08,23512.55078125,23544.80078125,23106.5,23175.19921875,25631100,23512.55078125
2024-10-09,23599.599609375,23797.44921875,23570.69921875,23600.099609375,25890900,23599.599609375
2024-10-10,23598.150390625,23755.5,23580.599609375,23695.55078125,19427900,23598.150390625
2024-10-11,23611.25,23654.0,23546.30078125,23608.30078125,17121900,23611.25
2024-10-14,23727.05078125,23740.19921875,23646.099609375,23670.5,16763300,23727.05078125
2024-10-15,23735.69921875,23814.94921875,23662.30078125,23800.400390625,17789200,23735.69921875
2024-10-16,23673.150390625,23768.150390625,23588.80078125,23702.849609375,17373100,23673.150390625
2024-10-17,23377.0,23720.150390625,23366.0,23717.30078125,17807000,23377.0
2024-10-18,23440.69921875,23471.19921875,23120.94921875,23285.650390625,19475900,23440.69921875
2024-10-21,23263.25,23559.05078125,23224.55078125,23527.599609375,20166200,23263.25
2024-10-22,22814.44921875,23306.19921875,22789.69921875,23277.099609375,24168100,22814.44921875
2024-10-23,22841.099609375,22989.05078125,22673.30078125,22751.80078125,26061900,22841.099609375
2024-10-24,22787.849609375,22893.19921875,22747.55078125,22841.849609375,19531500,22787.849609375
2024-10-25,22499.05078125,22839.19921875,22362.80078125,22819.80078125,26167800,22499.05078125
2024-10-28,22649.94921875,22756.05078125,22407.0,22548.69921875,29092800,22649.94921875
2024-10-29,22795.05078125,22808.80078125,22450.0,22670.80078125,23194400,22795.05078125
